,season,seasonNumber,series,episode,challengeType,outcomeType,challengeDescription,shopTime,shopBudget,prepTime,cookTime,productPlacement,advantage,lastChanceKitchenWinnerEnters,restaurantWarWinner,restaurantWarEliminated,didJudgesVisitWinningTeamFirst
402,Charleston,14.0,US,4.0,Quickfire,Individual,Gift box,,,,30.0,Patron Tequila,Immunity and advantage in elimination challenge: choose fish,,,,
403,Charleston,14.0,US,4.0,Elimination,Team,Knife draw.,30.0,100.0,,90.0,,,,,,
404,Charleston,14.0,US,5.0,Quickfire,Individual,,,,,40.0,,Immunity,,,,
405,Charleston,14.0,US,5.0,Elimination,Team,Choose your team,,,,840.0,BMW,,,,,
406,Charleston,14.0,US,6.0,Quickfire,Individual,Knife draw.,,,,30.0,,Immunity,,,,
407,Charleston,14.0,US,6.0,Elimination,Individual,,30.0,300.0,60.0,120.0,,,,,,
408,Charleston,14.0,US,7.0,Sudden Death Quickfire,Individual,"Main quickfire is 30 min. Then, bottom three do a sudden death challenge for 20 min",,,,30.0,,Immunity,,,,
409,Charleston,14.0,US,7.0,Elimination,Team,Knife draw. Treasure hunt.,,,,150.0,Patron Tequila,,,,,
410,Charleston,14.0,US,8.0,Elimination,Team,"Restaurant Wars. Knife draw. Serve on different days. Katsuji and Shirley - choose teams, K chooses first. Katsuji (line cook), Sheldon (Line cook), Casey (Front of House), John T (Exec Chef). Shirley (EC), Brooke (FoH), Sylva (Line cook), Emily (Line cook). Katsuji picks second night to serve.",,5500.0,180.0,240.0,,,,Front of House,Line cook,Winning team served judges first
411,Charleston,14.0,US,9.0,Quickfire,Individual,Blind taste test.,,,,5.0,Terlato ,,,,,
412,Charleston,14.0,US,9.0,Elimination,Individual,,45.0,800.0,,,"BMW, Patron Tequila",,,,,
413,Charleston,14.0,US,10.0,Sudden Death Quickfire,Individual,"30 minutes for first part. Then, the three chefs with least favorite dish will compete again. 30 minutes.",,,,30.0,,,,,,
414,Charleston,14.0,US,10.0,Elimination,Individual,,30.0,400.0,,120.0,,,,,,
415,Charleston,14.0,US,11.0,Quickfire,Individual,,,,,25.0,Breville Joule,,,,,
416,Charleston,14.0,US,11.0,Elimination,Individual,,30.0,350.0,,120.0,,,,,,
417,Charleston,14.0,US,12.0,Quickfire,Individual,,,,,45.0,"Estadio Chivas, Hidden Valley Ranch",Advantage in elimination challenge: pick your sous chef first and assign everyone else's,Brooke W.,,,
418,Charleston,14.0,US,12.0,Elimination,Individual,,60.0,630.0,,120.0,Patron Tequila,,,,,
419,Charleston,14.0,US,13.0,Quickfire,Individual,One hour to shop and cook.,,46.0,,60.0,,,,,,
420,Charleston,14.0,US,13.0,Elimination,Individual,,,,,90.0,,,,,,
421,Charleston,14.0,US,14.0,Elimination,Individual,Knife draw for first pick of sous chefs,60.0,460.0,,210.0,,,,,,
422,Colorado,15.0,US,1.0,Quickfire,Individual,"To introduce themselves to the judges and their fellow competitors, the chefs had to create a dish for a potluck. The contestants then voted for their most and least favorite dishes. The winner received immunity from elimination.",,,,45.0,,Immunity,,,,
423,Colorado,15.0,US,1.0,Elimination,Individual,The chefs were tasked with putting a modern spin on a meat and potatoes dish. The dishes were served to 200 Colorado locals at a block party located in Larimer Square.,30.0,600.0,,,,,,,,
424,Colorado,15.0,US,2.0,Quickfire,Team,Mise en place relay race; winning team then cooks off against each other.,,,,30.0,"Blue Apron, BN Ranch",Immunity,,,,
425,Colorado,15.0,US,2.0,Elimination,Team,Four-course progressive menu that each incorporates cheese,30.0,$750 team,,150.0,"BMW, Mercantile",,,,,
426,Colorado,15.0,US,3.0,Sudden Death Quickfire,Individual,"Colorado omlette deconstructed. Bottom three do a cookoff (French omlette, 15 minutes) and loser goes home.",,,,30.0,,Immunity,,,,
427,Colorado,15.0,US,3.0,Elimination,Team,Food truck: 3 item menu for 150 college kids. Draw knives for team.,30.0,$1000 team,15.0,210.0,,,,,,
428,Colorado,15.0,US,4.0,Quickfire,Individual,Update and elevate classic items from a kids' menu. Knife draw to determine what you'll be cooking,,,,40.0,,Immunity,,,,
429,Colorado,15.0,US,4.0,Elimination,Individual,Base your dish on your eritage/culture. ,30.0,400.0,,,"Comal Food Incubator, Departure",,,,,
430,Colorado,15.0,US,5.0,Elimination,Individual,Cook while camping in the snow,20.0,100.0,,1200.0,BMW,,"Claudette Z.-W., Lee Anne W.",,,
431,Colorado,15.0,US,6.0,Quickfire,Individual,Make complicated dishes in 30 minutes,,,,30.0,Buzzfeed,Immunity,,,,
432,Colorado,15.0,US,6.0,Elimination,Individual,,30.0,600.0,45.0,120.0,"Rhein Haus, BMW",,,,,
433,Colorado,15.0,US,7.0,Quickfire,Individual,Breakfast featuring Nutella,,,,30.0,"BMW, Nutella",Immunity,,,,
434,Colorado,15.0,US,7.0,Elimination,Team,Head to head challenges. Round 1 feed 30 diners in 45 minutes. Round 2 - precision cook protein perfectly + knife cuts. Round 3 - freestyle,30.0,$600 team,,45.0,2018 USA Olympics Team,,,,,
435,Colorado,15.0,US,8.0,Elimination,Team,"Restaurant Wars. Knife draw for team captain (Chris and Carrie. Carrie choses first). Three course meal with three options for each course. Two days. Menu plan 1 hr. Fati front of house, Claudette as EC (Chris & Joe S. line cooks). FOH Joe F, EC Bruce, Line cooks - Carrie, Adrienne. Bruce's team serves judges first",60.0,"$4,000 team",300.0,210.0,"BMW, Craftsy",,,Front of House,Executive chef,Winning team served judges first
436,Colorado,15.0,US,9.0,Sudden Death Quickfire,Individual,Create dish with edible flowers (30 minutes). SDQ challenge: use Cauliflower to substitute another ingredient (30 minutes),,,,30.0,Hidden Valley Ranch,Advantage in elimination challenge: choose your team and the team for everyone else,,,,
437,Colorado,15.0,US,9.0,Elimination,Team,Superbowl food for 300 players and fans,30.0,"$1,000 team",,,BMW,,,,,
438,Colorado,15.0,US,10.0,Quickfire,Individual,Make a dessert based on your worst nightmare.,,,,60.0,"BMW, Craftsy, Stanley Hotel",,,,,
439,Colorado,15.0,US,10.0,Elimination,Individual,Culinary journey on top chef,30.0,250.0,,90.0,,,,,,
440,Colorado,15.0,US,11.0,Quickfire,Individual,Draw knives to choose ingredients,,,,30.0,Hidden Valley Ranch,,Joe F.,,,
441,Colorado,15.0,US,11.0,Elimination,Individual,"Cooking at 12,000 feet",,,210.0,210.0,,,,,,
442,Colorado,15.0,US,12.0,Quickfire,Individual,Rocky mountain oysters two ways,,,,30.0,,,,,,
443,Colorado,15.0,US,12.0,Elimination,Individual,,30.0,350.0,,90.0,,,,,,
444,Colorado,15.0,US,13.0,Quickfire,Individual,Go fishing and cook within 40 minutes,,,,40.0,,Advantage in elimination challenge: you get to pick your own sous chef and assign everyone else their sous chefs,,,,
445,Colorado,15.0,US,13.0,Elimination,Individual,Serve 200 attendees. Vegetarian. Use only cauldrons.,30.0,300.0,,180.0,,,,,,
446,Colorado,15.0,US,14.0,Elimination,Individual,,30.0,500.0,30.0,,,,,,,
447,Canada 6,6.0,Canada,1.0,Quickfire,Individual,Four rounds of a skills race. Last round is a head-to-head cooking challenge.,,,,25.0,Monogram,Advantage in elimination challenge: choose what dish you want to reimagine,,,,
448,Canada 6,6.0,Canada,1.0,Elimination,Individual,Reimagine a dish by a culinary icon. Draw knives to choose the culinary icon.,20.0,100.0,,150.0,,,,,,
449,Canada 6,6.0,Canada,2.0,Quickfire,Individual,Judging will be on taste and limited waste,,,,40.0,,Immunity in any of the next four challenges,,,,
450,Canada 6,6.0,Canada,2.0,Elimination,Individual,Create dish that celebrates Canadian farmers. Draw knives.,,75.0,60.0,120.0,Farmhouse Tavern,,,,,
451,Canada 6,6.0,Canada,3.0,Quickfire,Individual,Food trend mashup. Plinko to determine mash-up.,,,,45.0,Cuisinart,Advantage in elimination challenge: choose region for your dish,,,,
452,Canada 6,6.0,Canada,3.0,Elimination,Individual,Prepare a three-course Mexican feast. Draw knives (cactus),,100.0,,,"Avocados From Mexico, Baro",,,,,
453,Canada 6,6.0,Canada,4.0,Quickfire,Individual,Create a dish that represents your signature style and then teach it to a culinary student.,,,,30.0,,"Advantage in elimination challenge: captain one team, and pick the captain of the other",,,,
454,Canada 6,6.0,Canada,4.0,Elimination,Team,"Restaurant Wars. Eliminated chefs get chosen to be one a team; if their team wins, that person comes back into the competition.
Team one: Matt (Front of House, & EC?). Darren, Jinhee, JP (Chef de Cuisine, EC??). Then also chooses Nathan. Team One serves first.
Team two: Ross (Executive chef). Jesse (Chef de Cuisine). Elia, Mark. Then chooses Felix (Front of House). Team two serves second.",,,,,"Gusto 101, Interact",,,Executive chef,Line cook,Winning team served judges first
455,Boston,12.0,US,1.0,Sudden Death Quickfire,Team,"The chefs, separated into four teams, competed in a mise en place relay race. The slowest member of the losing team had to select another chef to compete against in a sudden death cook-off, using any of the mise en place ingredients. If they lost to their challenger, they would be eliminated from the competition. George chose to compete against Gregory.",,,,,,,,,,
456,Boston,12.0,US,1.0,Elimination,Individual,The chefs served updated versions of their very first dishes,45.0,500.0,,180.0,Museum of Science,,,,,
457,Boston,12.0,US,2.0,Quickfire,Individual,"The chefs created surf and turf dishes in a challenge inspired by the phrase ""one if by land, two if by sea,"" coined by Henry Wadsworth Longfellow in his 1860 poem ""Paul Revere's Ride"". While cooking, the chefs had to pay close attention to two signal lanterns. If one lantern turned on, they had to incorporate a ""land ingredient""; if two lanterns turned on, they had to use a ""sea ingredient"". Instead of immunity, the winner received $5,000.",,,,,,,,,,
458,Boston,12.0,US,2.0,Elimination,Team,"The chefs, working in teams, served dishes for the men and women of Boston's police and fire departments. Instead of shopping for their own ingredients, each group cooked using a different set of mystery ingredients available in the kitchen; each set of ingredients was first-come, first-served. The chefs drew knives to determine the teams and order of service.",,,,120.0,,,,,,
459,Boston,12.0,US,3.0,Sudden Death Quickfire,Individual,"The chefs created a dish highlighting tea, in reference to the Boston Tea Party. The winner received immunity from elimination.",,,,45.0,,Immunity,,,,
460,Boston,12.0,US,3.0,Elimination,Individual,"Using classic ballpark snacks, such as popcorn, peanuts, pretzels, and cotton candy, as inspiration for their cooking, the chefs served fine dining dishes at Fenway Park.",45.0,350.0,60.0,180.0,Fenway Park,,,,,
461,Boston,12.0,US,4.0,Quickfire,Individual,The chefs traveled to Cheers Beacon Hill to create tasty bar snacks. The winner received immunity from elimination.,,,,30.0,Cheers Beacon Hill,Immunity,,,,
462,Boston,12.0,US,4.0,Elimination,Team,"The chefs, working in teams of their choosing, created a three-course Italian menu, including antipasto, pasta, and secondi. The team whose menu was ordered the most by the diners won the challenge; all other teams were eligible for a double elimination. During service, the chefs were informed that one guest, Emmy Rossum, had a gluten-free restriction, forcing those in charge of the pasta course to create an alternative dish.",,,,120.0,,,,,,
463,Boston,12.0,US,5.0,Quickfire,Individual,"The chefs faced-off in head-to-head battles using Reynold kitchen products; each pair of competitors had to create the same dish using the same cooking method. Among the winners of each match-up (below in italics), the contestant with the best overall dish received $10,000.",,,,30.0,Reynolds Wrap,,,,,
464,Boston,12.0,US,5.0,Elimination,Team,"The winners of the Quickfire Challenge took on the losers in a ""culinary war"". Once again, the chefs competed in head-to-head matches, each named after critical battles from the American Revolutionary War. The winner of each match-up (below in italics) earned their team a point. The first team to score three points won the challenge.",30.0,"$1,000 team",60.0,150.0,,,,,,
465,Boston,12.0,US,6.0,Quickfire,Team,"The chefs created dishes highlighting cranberries. Prior to the challenge, the contestants traveled to a cranberry bog to harvest fresh cranberries. The first four chefs to fill their crates were able to select from a pantry of high-quality ingredients during the Quickfire, while the remaining contestants were forced to use low-quality ingredients.",,,,30.0,Ocean Spray,Immunity and Advantage in elimination challenge: better ingredients,,,,
466,Boston,12.0,US,6.0,Elimination,Individual,"The chefs served a traditional Thanksgiving meal at the Plimoth Plantation, using only the ingredients and cookware that were available during the ""First Thanksgiving"".",,,,150.0,,,,,,
467,Boston,12.0,US,7.0,Elimination,Team,"Restaurant Wars. The chefs, working in two teams, had 24 hours to create a pop-up restaurant and execute a multi-course dinner service. Each chef was responsible for at least one dish on their team's menu. One member from the losing team was eligible for elimination.",45.0,"$5,500 team",,,Terlato,,,Executive chef,Front of House,Winning team served judges first
468,Boston,12.0,US,8.0,Sudden Death Quickfire,Individual,The chefs had to put their own spin on clam chowder.,,,,30.0,,Immunity,George P.,,,
469,Boston,12.0,US,8.0,Elimination,Individual,"The chefs catered a tasting event for 75 Top Chef fans and foodies. Instead of doing their own shopping, as per usual, the judges shopped for the contestants' ingredients. A draw of knives determined which judge the chefs would obtain their ingredients from: Tom shopped for Mei, Padma shopped for George and Gregory, Gail shopped for Katsuji and Melissa, and Richard shopped for Adam and Doug.",30.0,,,150.0,,,,,,
470,Boston,12.0,US,9.0,Quickfire,Individual,The chefs prepared sausage dishes. The winner received immunity from elimination.,,,,60.0,,Immunity,,,,
471,Boston,12.0,US,9.0,Elimination,Individual,Each chef had to create a dish inspired by a famous New England literary work.,45.0,450.0,,180.0,,,,,,
472,Boston,12.0,US,10.0,Quickfire,Individual,"The chefs created ramen dishes using only ingredients available from college students' dorm rooms. Instead of immunity, the winner received $5,000.",,,,30.0,,,,,,
473,Boston,12.0,US,10.0,Elimination,Individual,The contestants tested their skills in French cuisine by preparing dishes in tribute to Julia Child.,,,180.0,60.0,,,,,,
474,Boston,12.0,US,11.0,Elimination,Individual,"Each chef was responsible for creating two dishes, one appetizer and one entree, utilizing local seafood. The chefs' family members joined the challenge, serving as their sous chefs. The contestants were not allowed to touch the appetizers, leaving solely their loved ones responsible for executing those dishes. While the chefs were not in danger of elimination, as an added incentive, the winner was guaranteed entry into the finals.",30.0,200.0,,120.0,,Winner goes straight to finale,,,,
475,Boston,12.0,US,12.0,Quickfire,Individual,"The chefs made dishes highlighting beans. Instead of immunity, the winner earned a trip to Napa, California.",,,,60.0,,,,,,
476,Boston,12.0,US,12.0,Elimination,Individual,"The chefs created innovative dishes that pushed their own culinary boundaries. The winner received $10,000.",30.0,1000.0,,210.0,,,,,,
477,Boston,12.0,US,13.0,Quickfire,Individual,"After arriving in San Miguel de Allende, Mexico, the chefs prepared dishes highlighting xoconostle. The winner was given first choice of sous chefs during the Elimination Challenge.",,,,30.0,,Advantage in Elimination challenge: choose your sous chefs,,,,
478,Boston,12.0,US,13.0,Elimination,Individual,The chefs created dishes inspired by an artist's piece of work.,45.0,500.0,,240.0,,,Doug A.,,,
479,Boston,12.0,US,14.0,Quickfire,Individual,The chefs created sweet and savory dishes using Mexican chocolate. The winner was given first choice of sous chef during the Elimination Challenge.,,,,45.0,,Advantage in Elimination challenge: choose your sous chefs,,,,
480,Boston,12.0,US,14.0,Elimination,Individual,"The chefs worked together to prepare a six-course meal highlighting six different Mexican ingredients: avocado, escamoles, guava, huitlacoche, poblano, and queso fresco. Each contestant was responsible for two dishes.",45.0,350.0,,120.0,,,,,,
481,Boston,12.0,US,15.0,Elimination,Individual,"The finalists, with the assistance of two sous chefs of their choosing (Melissa & Rebecca for Mei, and Doug & George for Gregory) had to cook the best four-course meal of their lives.",60.0,2000.0,,,,,,,,
482,Canada 6,6.0,Canada,5.0,Quickfire,Individual,Create a dessert using McCormick spices,,,,45.0,McCormick,,,,,
483,Canada 6,6.0,Canada,5.0,Elimination,Team,"Cater a post-game party for hockey players, parents, and coaches. Working in teams of 2 to create 2 dishes. Flip a helmet (draw knives). Ross + Mark. Matt + Jesse. Darren + JP. Jinhee + Nathan.",10.0,$300 team,90.0,60.0,,,,,,
